AccessTSN_CNC_CncChannelList_Channel_1_PosTcpBcsZ_CmdPos,6233,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpBcsZ_EngineeringUnits,6234,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpBcsZ_EURange,6235,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpBcsZ_RemDist,6236,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpWcsA,6237,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpWcsA_ActPos,6238,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpWcsA_CmdPos,6239,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpWcsA_EngineeringUnits,6240,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpWcsA_EURange,6241,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpWcsA_RemDist,6242,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpWcsB,6243,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpWcsB_ActPos,6244,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpWcsB_CmdPos,6245,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpWcsB_EngineeringUnits,6246,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpWcsB_EURange,6247,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpWcsB_RemDist,6248,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpWcsC,6249,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpWcsC_ActPos,6250,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpWcsC_CmdPos,6251,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpWcsC_EngineeringUnits,6252,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpWcsC_EURange,6253,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpWcsC_RemDist,6254,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpWcsX,6255,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpWcsX_ActPos,6256,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpWcsX_CmdPos,6257,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpWcsX_EngineeringUnits,6258,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpWcsX_EURange,6259,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpWcsX_RemDist,6260,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpWcsY,6261,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpWcsY_ActPos,6262,Variable
